condition,correlation,length,ones_count,zeros_count,win_rate,return_pct,return_abs,hash,optimal_exposition,correlation_optimal,win_rate_optimal,profit_factor,pf_4,pf_6,pf_8,pf_10,pf_12,pf_14,pf_16,pf_18,pf_20,pf_22,pf_24,pf_26,pf_28,pf_30
adx_20 >= 21,0.037441745,98878,48707,50171,13.67,-5039.461779757618,-899.8778007014698,4118d96628e9d7109ca1b25b71d8f7665de5864ad974c7631ea4a76d380fc96f,30,0.0018312981119379401,27.53,0.8850653538370331,0.8850653538370331,0.9425330971010942,0.9815759650546573,1.0114282114647501,1.0353058774620059,1.0593013353987135,1.080420171651502,1.1013630781124288,1.1171783948130694,1.1335088261489144,1.1481751973860677,1.1626241418837413,1.1753582025997409,1.1906016259937442
atr_20 <= atr_5_sft_1,0.03731128,98878,34920,63958,14.08,-2038.8525004094554,-559.6802954092491,6c56a6e37fe7066fac040219b9e7cfe2398571a456467cde7a8327153ebc94da,30,0.01784036122262478,28.52,0.937887382475913,0.937887382475913,0.9992210917218932,1.0471710214458925,1.0881850756295175,1.117366564786617,1.1422187153730206,1.1642281955701965,1.1752457200621649,1.1885552037052676,1.20281743310553,1.220043345988454,1.2338865004095299,1.2511582172372269,1.2612725558596747
atr_30 <= atr_14_sft_2,0.03704859,98878,34452,64426,14.09,-2744.765649902152,-546.6050195491043,6c56a6e37fe7066fac040219b9e7cfe2398571a456467cde7a8327153ebc94da,30,-0.0014426029520109296,27.36,0.9149028519291461,0.9149028519291461,0.9666280022574489,1.0042288108118682,1.0242808544245603,1.0481500147677598,1.0721187835261117,1.09346984144693,1.114005073963852,1.135740258679791,1.1564394915032679,1.1757482582029546,1.1984947618462043,1.2173421966423623,1.2350370283669176
willr_5 <= -2,0.036944263,98878,89795,9083,12.81,-10530.529880642473,-1710.318175444998,c087f74a8ef9fdefe2bfbfe4c42e7c177e68996d73089fae9a8de15f5638210d,30,0.01599365845322609,27.67,0.8613421359683175,0.8613421359683175,0.915969536400531,0.9532718857071427,0.9767606107333118,0.9992408843343592,1.0190721080845762,1.0334347496293708,1.0434355026748088,1.0570108070131479,1.0709968925306803,1.0842810962868525,1.0974314890668093,1.107706918909993,1.11802021777787
willr_5 <= -4,0.036903523,98878,88647,10231,12.83,-10162.765726211528,-1686.688743162078,c087f74a8ef9fdefe2bfbfe4c42e7c177e68996d73089fae9a8de15f5638210d,30,0.01651139371097088,27.7,0.8639876418010767,0.8639876418010767,0.9172737963940241,0.9543936650846838,0.9775035234913606,1.0006726202049077,1.0193464429842476,1.0330401624373382,1.0433939139914672,1.0564762251989623,1.071689740566474,1.0854647733225256,1.0993455583308271,1.1087082279014084,1.1185280644988056
willr_5 <= -1,0.036548357,98878,90486,8392,12.79,-10658.421344953462,-1722.0416354729532,c087f74a8ef9fdefe2bfbfe4c42e7c177e68996d73089fae9a8de15f5638210d,30,0.01595378667116165,27.66,0.8605551018214763,0.8605551018214763,0.915384436343935,0.953537670878228,0.9776969964052263,0.9993766429803502,1.0185878012261764,1.0327196195203483,1.0431390415150552,1.056361616151155,1.0703509790031676,1.0835719392613947,1.0966860252031045,1.1074893192184516,1.1178530210719244
adx_20 >= 20,0.036288377,98878,52831,46047,13.54,-5444.513729518495,-957.7972885057534,4118d96628e9d7109ca1b25b71d8f7665de5864ad974c7631ea4a76d380fc96f,30,0.0020703552290797234,27.53,0.8838368506637848,0.8838368506637848,0.9393063298727312,0.9761693734716319,1.0070180794404615,1.0333203587170383,1.055887227809232,1.0746321529771867,1.0915166839143817,1.1096413450537423,1.1249172913901355,1.1382431209975423,1.1546417947901342,1.1700211001042564,1.183288333159126
atr_30 >= atr_30_sft_3,0.036262646,98878,33595,65283,14.09,-1756.3260570766433,-546.7968835410284,532171b4b026df3b7d23c8264137467a8cc80a53ca41565a8c760a4fc7c55907,30,0.018847573548555374,28.62,0.9444122853190723,0.9444122853190723,1.020681361608095,1.0701985741170272,1.1105592727247011,1.1410398148017964,1.1747869475297539,1.1955810448578055,1.2165817506516676,1.2329619425816032,1.2443250118551765,1.2623025679509385,1.2739421200889458,1.292283075874338,1.3090656680840167
stdev_5 >= stdev_30_sft_1,0.03567764,98878,6531,92347,16.84,-486.8837802174821,-138.2639075197294,a092dbfa6dbefd1d342d1a211503f33f5c7745cd5359e4d4115f2b75459bc7b9,30,0.014925912953913212,29.95,0.9340426862707845,0.9340426862707845,0.9400510511677539,1.0019479831774567,1.0646784164284337,1.0566681975409968,1.045815435254656,1.0561043973168418,1.0583234613685806,1.0499237664788732,1.0432338912688062,1.0388375325161399,1.035223075211432,1.0693539084471717,1.073449540653061
bb_upper_2_30 <= High_sft_2,0.035583258,98878,7734,91144,16.45,93.93773106618028,-61.4828758700969,47a9751fea8d725fb5374946cd8b96bffe57ef928945364f4fe01eefa8efaa0d,28,0.008535020053386688,28.26,1.011357131551956,1.011357131551956,1.0669986201205737,1.1027465274903947,1.121170768977173,1.1523839727493563,1.19523180680792,1.2383781012969142,1.241573451215525,1.2392422415222553,1.2293706773853756,1.2131471659162008,1.2493268055007154,1.2568530903820287,1.2500099359392283
atr_5 >= atr_14,0.035165835,98878,36052,62826,13.95,-2193.1898838797424,-611.294857368368,532171b4b026df3b7d23c8264137467a8cc80a53ca41565a8c760a4fc7c55907,30,0.023098666220903397,28.81,0.9360610075969379,0.9360610075969379,1.0094462655074126,1.0511996375570964,1.0834314197275368,1.1144642206578446,1.141660404043853,1.1643111126269619,1.176645143806248,1.189593445872524,1.2040676538642439,1.2170002914696232,1.2392997211936696,1.2521068021833652,1.2689478339501306
willr_5 <= -5,0.035056986,98878,88047,10831,12.82,-10036.347657176248,-1669.82836117439,c087f74a8ef9fdefe2bfbfe4c42e7c177e68996d73089fae9a8de15f5638210d,30,0.016440976411104202,27.7,0.8645485558505446,0.8645485558505446,0.9177963648621114,0.9541647759682238,0.9770860672954856,1.00026568938848,1.019092294481699,1.0337109216778468,1.0436866986839235,1.057055753424299,1.0723198164751453,1.086564092548466,1.1013869468729196,1.1105727810735624,1.1203943496469837
adx_30 >= 17,0.035028774,98878,52187,46691,13.51,-5797.841352272837,-968.3509021330028,4118d96628e9d7109ca1b25b71d8f7665de5864ad974c7631ea4a76d380fc96f,30,0.003918425180017948,27.61,0.8761346684790212,0.8761346684790212,0.9332551954360123,0.9721805292832458,1.00356865507612,1.0301870414660093,1.056740217176542,1.076850706472587,1.0936350491839675,1.1132926576987647,1.129633563491829,1.1431686666816079,1.1580159359242979,1.1709899120701925,1.184509257299317
bb_upper_2_30 <= Close_sft_1,0.034989126,98878,4536,94342,17.68,588.3811592891434,-6.143437058803104,4aa098b95dabd7168bbfce38d1fe5bd4350fa2d5da10de71df5da0c41bf16fa2,30,0.013768418692052364,30.25,1.114754494979907,1.114754494979907,1.2102189686961253,1.3236884872370047,1.3525066387033342,1.3881165123838908,1.4242539445148144,1.413133538982466,1.4111290820511182,1.4156672224727351,1.4566637748598923,1.483626326384116,1.5134743670742132,1.5895369510963255,1.6143014506784803
atr_30 <= atr_10_sft_3,0.03479006,98878,34179,64699,14.0,-2873.57939820198,-554.1123996316019,6c56a6e37fe7066fac040219b9e7cfe2398571a456467cde7a8327153ebc94da,30,0.0033166224602609873,27.65,0.9097936197667977,0.9097936197667977,0.9723987078338765,1.013846650043615,1.0428298910796363,1.064462986402562,1.090655713989283,1.1092204960937555,1.1261014320998712,1.1456080184377622,1.1665799042788443,1.1835457145266903,1.2021028033269305,1.2192973500682456,1.2414908340424542
atr_5 >= atr_14_sft_1,0.034639142,98878,36007,62871,13.93,-2284.2140177148467,-617.1132562815692,532171b4b026df3b7d23c8264137467a8cc80a53ca41565a8c760a4fc7c55907,30,0.0232155229896307,28.81,0.9331061390823898,0.9331061390823898,1.0103678794631732,1.0505176887942418,1.0795138580699155,1.1120201003233652,1.139105906025896,1.1642393233836694,1.1792466485521373,1.1929199425189485,1.2101506624417642,1.2223072387755682,1.241910565380424,1.256991200699813,1.2747280451871672
atr_10 >= atr_14_sft_3,0.03455938,98878,35209,63669,13.95,-1968.1290741048433,-579.0948222811639,532171b4b026df3b7d23c8264137467a8cc80a53ca41565a8c760a4fc7c55907,30,0.02058486081659794,28.68,0.9408030691571418,0.9408030691571418,1.0057941310062377,1.0495493558631144,1.0868023297401734,1.120753556533747,1.1507989488327983,1.174467782737115,1.1890983483519213,1.2029049878108335,1.2141493385144446,1.2266396033374307,1.242883863075332,1.2590899643340152,1.2760114851591124
day_of_week == 1,0.034069277,98878,21559,77319,14.55,-1554.3523200696882,-386.4367610640984,e83616e801fe2d16117c32218825ce75a39e7489ef55bd1f9d60b0ee5f6554c8,30,0.011754083447158337,28.44,0.9294286035015518,0.9294286035015518,0.9792037201418663,1.0110624624993294,1.0345970652845622,1.0594261509777188,1.0846922743944531,1.1016503144469985,1.1145531155942912,1.127945708746299,1.1413495833819916,1.156700236746535,1.1727661314203157,1.186024297937384,1.2015990821208187
willr_5 <= -6,0.03404299,98878,87389,11489,12.83,-9846.81292297661,-1653.621011186573,c087f74a8ef9fdefe2bfbfe4c42e7c177e68996d73089fae9a8de15f5638210d,30,0.014438132755458355,27.68,0.8657222513505983,0.8657222513505983,0.9190221240237318,0.9560603183435412,0.9774333477579107,0.9995693936694573,1.0183074021479095,1.0325562494925131,1.0423722102830086,1.055877643491249,1.071462134939571,1.08477518373707,1.0994697948311458,1.1082994383141695,1.1185044756320897
atr_5 >= atr_14_sft_2,0.033259362,98878,35855,63023,13.87,-2226.400135577198,-613.5810990296523,532171b4b026df3b7d23c8264137467a8cc80a53ca41565a8c760a4fc7c55907,30,0.022798949852585793,28.79,0.9342960098566145,0.9342960098566145,1.0045649430507702,1.0446644532916771,1.0792983788073378,1.1109196332581037,1.1398752827621117,1.1676557636430887,1.1802100397152289,1.1932742790727766,1.2053200568078102,1.2191340492010263,1.2413747307393195,1.2528522690233284,1.269039973530494
bb_upper_2_20 <= High,0.033078633,98878,12326,86552,15.31,-491.0564083516656,-160.05813347009098,47a9751fea8d725fb5374946cd8b96bffe57ef928945364f4fe01eefa8efaa0d,30,0.007144851144403219,28.29,0.963377442919078,0.963377442919078,1.0357406338400612,1.0963260045129852,1.161672851826464,1.1953114906768665,1.2336064896686687,1.2477702542389477,1.2776499506993204,1.2696103138527992,1.2698062127407947,1.2827092714311124,1.2773203145413738,1.306615997104345,1.3346534937083572
atr_30 <= atr_5_sft_3,0.03293167,98878,33489,65389,13.94,-2278.2477724968194,-519.7371267183044,6c56a6e37fe7066fac040219b9e7cfe2398571a456467cde7a8327153ebc94da,30,0.011826879344880581,28.18,0.9268516067797393,0.9268516067797393,0.9972774275398847,1.0437779955024336,1.076807291439526,1.1051414964850235,1.1228186876622732,1.1461329563712641,1.1623094955222202,1.1794382453940868,1.1951191643746082,1.2154637745752244,1.2347224072190617,1.2474994534023793,1.2671629125929424
atr_30 >= atr_30_sft_2,0.03286264,98878,33599,65279,13.93,-1900.501499309642,-526.2742133193096,532171b4b026df3b7d23c8264137467a8cc80a53ca41565a8c760a4fc7c55907,30,0.020086510106921196,28.69,0.9390766168187139,0.9390766168187139,1.018466036864442,1.0634984228551179,1.1116415230621082,1.1458576879528701,1.1835804987528085,1.2097729893206468,1.2325111555708577,1.2502880558259315,1.2664285260305725,1.2808370865887408,1.294351583941105,1.3086745708869818,1.328345815178675
willr_5 <= -7,0.032561302,98878,86757,12121,12.82,-9781.173777413835,-1642.0482781784667,c087f74a8ef9fdefe2bfbfe4c42e7c177e68996d73089fae9a8de15f5638210d,30,0.013793479651212692,27.68,0.8654975917677551,0.8654975917677551,0.9186307080666181,0.9551677951685793,0.9762435695532912,0.9974106059649153,1.015612704842545,1.0299429204263222,1.0396317907743642,1.0537774950459535,1.0697186157335856,1.0822952289013317,1.0976833626467846,1.1064708690193696,1.116387601582806
bb_upper_2_30 <= High_sft_3,0.03229696,98878,6261,92617,16.51,-123.58778153674211,-66.66031138235121,47a9751fea8d725fb5374946cd8b96bffe57ef928945364f4fe01eefa8efaa0d,26,0.010733868926763535,28.14,0.9820125655788305,0.9820125655788305,1.0275564784866675,1.0722682721906456,1.0907499553870552,1.109791627928148,1.1529640959624128,1.1793152604014192,1.1891400410523558,1.2050044497272903,1.1794229301969514,1.1690524329520546,1.2121580067634308,1.190508961117456,1.192743161934082
adx_20 >= 19,0.032281257,98878,57036,41842,13.33,-6457.916526103026,-1052.0475845306937,4118d96628e9d7109ca1b25b71d8f7665de5864ad974c7631ea4a76d380fc96f,30,0.00039028358878567815,27.46,0.8712074826115429,0.8712074826115429,0.9243664214902102,0.9620065029521694,0.9942991901371823,1.019533908278497,1.0437516368928594,1.065087568399601,1.0833807010073533,1.0984475615814095,1.1147677114665615,1.1288517298981584,1.1442226761741536,1.1570486140881224,1.1705318421344375
stdev_5 >= stdev_30,0.032172102,98878,5746,93132,16.69,-406.0502572303376,-115.7747427917202,a092dbfa6dbefd1d342d1a211503f33f5c7745cd5359e4d4115f2b75459bc7b9,20,0.016612788662314415,27.11,0.9366564338666432,0.9366564338666432,0.9363731312601323,0.9911899473838812,1.047148675330562,1.046897101741793,1.0324792745501241,1.0441730506179627,1.0575498465769515,1.0583569078851416,1.0389411917898876,1.0099551382062106,1.0002201207670003,1.0331174921430735,1.0346144999484175
bb_upper_2_30 <= Open,0.03216739,98878,4701,94177,17.17,581.3270754822152,-16.784487127210017,926691cbd8cade1029587b334e9daae7d676cb1322f1d1f24f6c1916eb787dc4,28,0.012893905863165855,29.53,1.1118350060966085,1.1118350060966085,1.2162119535354132,1.3502892143352694,1.3677253511312097,1.4046911439310097,1.4510005942662818,1.4350285050407938,1.4422649130004763,1.4494869185031454,1.4749881823027882,1.5006507452353262,1.5124055688934053,1.578778101262969,1.5773524516416757
stdev_10 >= stdev_30_sft_3,0.032134634,98878,15129,83749,14.91,-682.6681474188517,-280.8493387308772,a092dbfa6dbefd1d342d1a211503f33f5c7745cd5359e4d4115f2b75459bc7b9,30,0.01560415979474783,29.08,0.9546204278679246,0.9546204278679246,1.0288201218697781,1.0829068122865961,1.1022627182143456,1.1092255476791417,1.1194597213792052,1.1168930118684006,1.1075240498250385,1.094666014847413,1.0998359133552393,1.118916491040754,1.1340367063379748,1.1599744223130175,1.1707865059692197
atr_5 >= atr_14_sft_3,0.03194301,98878,36033,62845,13.81,-2152.9224878777823,-605.69089645848,532171b4b026df3b7d23c8264137467a8cc80a53ca41565a8c760a4fc7c55907,30,0.021934056654572487,28.74,0.936267392253451,0.936267392253451,1.0055604630725241,1.048126029318837,1.0834273618958328,1.1180623828919516,1.1496706244311703,1.1743340234577815,1.1882898892869251,1.1997657998434121,1.2117022001626616,1.2268765313056171,1.249358723985142,1.2615714943079142,1.276801393981872
plus_di_30 >= 20,0.031507798,98878,65526,33352,13.16,-7324.042345957051,-1127.9395244431216,4f583626fd6f59b1b2e0825c720b1d1aad3858951a5b50964ea86a5c13485b5d,30,0.029262123629450798,28.38,0.8720754614890389,0.8720754614890389,0.9326056711045121,0.9766863910416793,1.013231604315342,1.0464143572594795,1.0778806120967588,1.1057255036298503,1.1281432486037177,1.1498063846165767,1.1660940667224582,1.182757037318532,1.201049825288912,1.216097483446922,1.2309379403215521
willr_5 <= -8,0.03148121,98878,86033,12845,12.82,-9550.33866028865,-1623.7169221268487,c087f74a8ef9fdefe2bfbfe4c42e7c177e68996d73089fae9a8de15f5638210d,30,0.014648687094449997,27.7,0.8671307358196128,0.8671307358196128,0.918393574362816,0.9553482276093707,0.9756675921305631,0.9963943442466131,1.0149409218230632,1.0301156979605335,1.0398123860326554,1.0537743098627446,1.0699294583968093,1.0822638320873939,1.0975718924884423,1.1068273488419742,1.1162599101776625
bb_upper_2_30 <= Close,0.03147832,98878,6510,92368,16.33,-214.52191274015058,-72.53964492393425,4aa098b95dabd7168bbfce38d1fe5bd4350fa2d5da10de71df5da0c41bf16fa2,30,0.013281707651913166,29.68,0.9741461055045488,0.9741461055045488,1.09129624275919,1.1720067845249358,1.2512059075152433,1.2835507714759926,1.3248213346257127,1.3524537421178682,1.3542613442027263,1.3684180823840093,1.3974609819258947,1.4384523092562813,1.4603120515763914,1.5278275692627532,1.5717501136286156
plus_di_30 >= 21,0.03130069,98878,60061,38817,13.25,-6384.30520755949,-999.8932175576847,4f583626fd6f59b1b2e0825c720b1d1aad3858951a5b50964ea86a5c13485b5d,30,0.024844162166118622,28.34,0.879670077442236,0.879670077442236,0.9449914929513782,0.9934374144859079,1.0309391839410242,1.0626927692470174,1.0954765740354082,1.1247439540886348,1.150486804738798,1.1715677375445752,1.190566825126601,1.2064764539359083,1.2263869007972612,1.2423760144420355,1.2573897785842767
atr_5 >= atr_10_sft_1,0.030969592,98878,36941,61937,13.74,-2206.0312370147303,-612.7697466908648,532171b4b026df3b7d23c8264137467a8cc80a53ca41565a8c760a4fc7c55907,30,0.01881328411400318,28.53,0.935497732664109,0.935497732664109,1.0051943761986324,1.0544880567199835,1.0816033743862161,1.109030046215711,1.138522890913473,1.1585041232422546,1.1730630990995552,1.1870413876027925,1.1955659139363919,1.2122844784040732,1.2318515905900176,1.241422090986245,1.255585333761654
atr_20 <= atr_14_sft_1,0.030820517,98878,37275,61603,13.73,-3224.8494681489683,-612.0882960913223,6c56a6e37fe7066fac040219b9e7cfe2398571a456467cde7a8327153ebc94da,30,0.0015386471059173346,27.53,0.905182124039269,0.905182124039269,0.9625385066862606,1.0051363501560449,1.0362159997180291,1.0583400872397462,1.0823887986078011,1.1021403915560428,1.1192201642518536,1.1376366725601625,1.1530513873980053,1.1689354199467845,1.1914246715614834,1.2100085134216194,1.22743658402821
plus_di_30 >= 22,0.03062351,98878,54389,44489,13.33,-5675.5631054231635,-886.0104414527741,4f583626fd6f59b1b2e0825c720b1d1aad3858951a5b50964ea86a5c13485b5d,30,0.020317254588007927,28.26,0.8836829940513293,0.8836829940513293,0.9546559067176302,1.0073283055533404,1.0465205447964758,1.0833405330986972,1.1167898775185652,1.1452706198956806,1.1736212087560616,1.1971898693829077,1.2168330472295772,1.2328824419909385,1.251213322138747,1.2694146708138587,1.2849964071945672
stdev_14 >= stdev_30_sft_3,0.030322198,98878,20899,77979,14.35,-1189.8354099564604,-368.5966773027976,a092dbfa6dbefd1d342d1a211503f33f5c7745cd5359e4d4115f2b75459bc7b9,30,0.009896812029182911,28.3,0.9397163713887641,0.9397163713887641,1.006935494940043,1.0537907057719549,1.0890747770833948,1.0968984875439338,1.112225767995907,1.122444053142442,1.112122675841701,1.1071105256029166,1.128316721601318,1.1389322408671712,1.1598592585219805,1.1723264822666908,1.178479025117191
adx_30 >= 16,0.030152716,98878,56965,41913,13.27,-6904.577344232639,-1076.4662848460284,4118d96628e9d7109ca1b25b71d8f7665de5864ad974c7631ea4a76d380fc96f,30,-0.0011009231675416231,27.4,0.8632364952383389,0.8632364952383389,0.9189200164460752,0.9545146500928947,0.9844936687015456,1.0112472606504719,1.0361613578934892,1.0566811432680734,1.0751483561544206,1.0932861335032191,1.1082803039783449,1.1226833961891582,1.1383563171391393,1.1514746588417506,1.1643658211879178
plus_di_30 >= 23,0.030125145,98878,48846,50032,13.42,-4720.287659362642,-765.6610264887349,4f583626fd6f59b1b2e0825c720b1d1aad3858951a5b50964ea86a5c13485b5d,30,0.020591579377651215,28.37,0.8937026850331685,0.8937026850331685,0.9680003714362925,1.0236639098510194,1.0677225023323194,1.1118181711706545,1.1467693572035418,1.1790944683211382,1.2093877462060876,1.2383877434441808,1.2584468019974444,1.2791022720912828,1.2955692391697564,1.3171203050307911,1.3354096079109432
