symbol,date,open,high,low,close,volume
HKIT,2026-03-31,4.98,5.25,2.645,2.875,6685489.4
HKIT,2026-04-01,2.355,2.55,2.0,2.42,743995.6
HKIT,2026-04-02,2.25,2.25,1.79,1.79,370978.96
HKIT,2026-04-06,1.84,2.07,1.62,1.87,429102.0
HKIT,2026-04-07,1.72,1.72,1.42,1.66,360887.0
HKIT,2026-04-08,1.6,1.615,1.18,1.33,480673.0
HKIT,2026-04-09,1.17,1.2499,1.09,1.13,259167.0
HKIT,2026-04-10,1.23,1.72,1.11,1.2,3150112.0
HKIT,2026-04-13,1.15,1.15,1.0201,1.11,211546.0
HKIT,2026-04-14,1.09,1.09,0.9298,1.02,345522.0
HKIT,2026-04-15,0.9889,1.0319,0.9525,1.01,136712.0
HKIT,2026-04-16,1.04,1.05,1.01,1.04,84571.0
PAYS,2026-02-11,3.49,3.49,3.25,3.39,287750.0
PAYS,2026-02-12,3.44,3.44,3.32,3.32,190194.0
PAYS,2026-02-13,3.34,3.505,3.34,3.39,185833.0
PAYS,2026-02-17,3.37,3.455,3.29,3.36,268823.0
PAYS,2026-02-18,3.37,3.435,3.2602,3.27,129585.0
PAYS,2026-02-19,3.25,3.31,3.19,3.3,132238.0
PAYS,2026-02-20,3.28,3.34,3.23,3.28,141879.0
PAYS,2026-02-23,3.25,3.28,3.1399,3.21,185379.0
PAYS,2026-02-24,3.22,3.41,3.22,3.29,145424.0
PAYS,2026-02-25,3.3,3.43,3.215,3.39,337992.0
PAYS,2026-02-26,3.43,3.7063,3.43,3.67,359453.0
PAYS,2026-02-27,3.62,3.62,3.48,3.55,232731.0
PAYS,2026-03-02,3.5,3.675,3.5,3.63,118705.0
PAYS,2026-03-03,3.52,3.675,3.48,3.66,158736.0
PAYS,2026-03-04,3.68,3.875,3.62,3.8,251846.0
PAYS,2026-03-05,3.8,3.92,3.73,3.85,296600.0
PAYS,2026-03-06,3.76,3.8,3.7,3.8,195488.0
PAYS,2026-03-09,3.73,3.73,3.61,3.68,199097.0
PAYS,2026-03-10,3.7,3.7,3.58,3.68,218379.0
PAYS,2026-03-11,3.65,3.68,3.555,3.63,138475.0
PAYS,2026-03-12,3.58,3.635,3.515,3.54,229424.0
PAYS,2026-03-13,3.56,3.59,3.41,3.44,259579.0
PAYS,2026-03-16,3.52,3.6,3.445,3.53,268641.0
PAYS,2026-03-17,3.56,3.65,3.39,3.4,303979.0
PAYS,2026-03-18,3.4,3.42,3.2,3.22,218219.0
PAYS,2026-03-19,3.19,3.22,3.08,3.18,241404.0
PAYS,2026-03-20,3.18,3.29,3.13,3.23,176282.0
PAYS,2026-03-23,3.3,3.445,3.28,3.34,269754.0
PAYS,2026-03-24,3.3,3.79,3.22,3.77,1913816.0
PAYS,2026-03-25,4.4,5.235,4.26,5.15,8065442.0
PAYS,2026-03-26,5.14,5.5682,4.94,5.33,2466269.0
PAYS,2026-03-27,5.31,5.78,5.235,5.62,1231893.0
PAYS,2026-03-30,5.62,6.1,5.62,5.76,1239122.0
PAYS,2026-03-31,5.85,5.9387,5.66,5.9,643327.0
PAYS,2026-04-01,5.95,5.95,5.6,5.82,678819.0
PAYS,2026-04-02,5.74,6.02,5.635,5.92,815154.0
PAYS,2026-04-06,5.96,5.975,5.66,5.92,922990.0
PAYS,2026-04-07,5.85,5.985,5.7762,5.87,790495.0
PAYS,2026-04-08,6.02,6.09,5.89,5.98,966940.0
PAYS,2026-04-09,5.99,5.99,5.49,5.53,814802.0
PAYS,2026-04-10,5.55,5.57,5.1,5.23,1147287.0
PAYS,2026-04-13,5.4,5.785,5.17,5.73,594871.0
PAYS,2026-04-14,5.7,5.9,5.62,5.72,405268.0
PAYS,2026-04-15,5.75,5.9,5.68,5.8,311665.0
PAYS,2026-04-16,5.83,5.86,5.74,5.795,159521.0
BIRD,2026-02-11,3.37,3.37,3.12,3.16,26452.0
BIRD,2026-02-12,3.17,3.22,2.97,3.05,68220.0
BIRD,2026-02-13,3.0,3.06,2.96,3.0,40085.0
BIRD,2026-02-17,2.99,3.12,2.9,3.06,47040.0
BIRD,2026-02-18,3.03,3.2,3.03,3.05,29114.0
BIRD,2026-02-19,3.05,3.21,2.96,3.11,38297.0
BIRD,2026-02-20,3.09,3.37,3.02,3.15,92697.0
BIRD,2026-02-23,3.18,3.18,2.8,2.91,97139.0
BIRD,2026-02-24,2.92,2.97,2.65,2.72,78545.0
BIRD,2026-02-25,2.77,2.84,2.64,2.82,58804.0
BIRD,2026-02-26,2.79,3.01,2.79,2.98,70265.0
BIRD,2026-02-27,2.97,2.98,2.77,2.84,62191.0
BIRD,2026-03-02,2.77,2.97,2.76,2.85,24647.0
BIRD,2026-03-03,2.8,2.92,2.63,2.76,89436.0
BIRD,2026-03-04,2.73,2.88,2.68,2.79,41858.0
BIRD,2026-03-05,2.75,2.77,2.6,2.61,26810.0
BIRD,2026-03-06,2.6,2.6,2.44,2.48,57534.0
BIRD,2026-03-09,2.44,3.26,2.4,3.11,126833.0
BIRD,2026-03-10,3.15,3.93,3.11,3.63,178773.0
BIRD,2026-03-11,3.8,3.8,3.2,3.22,64278.0
BIRD,2026-03-12,3.25,3.25,2.95,3.06,46610.0
BIRD,2026-03-13,3.09,3.23,3.05,3.09,14485.0
BIRD,2026-03-16,3.11,3.2,3.1,3.11,17101.0
BIRD,2026-03-17,3.14,3.39,3.14,3.26,25334.0
BIRD,2026-03-18,3.25,3.25,3.02,3.13,25346.0
BIRD,2026-03-19,3.09,3.26,2.99,3.19,26270.0
BIRD,2026-03-20,3.15,3.2,3.05,3.13,11466.0
BIRD,2026-03-23,3.18,3.33,3.12,3.21,32338.0
BIRD,2026-03-24,3.19,3.37,3.18,3.34,9347.0
BIRD,2026-03-25,3.4,3.57,3.31,3.57,23743.0
BIRD,2026-03-26,3.54,3.59,3.43,3.47,19311.0
BIRD,2026-03-27,3.4,3.43,3.18,3.18,31443.0
BIRD,2026-03-30,3.12,3.16,2.98,2.98,20233.0
BIRD,2026-03-31,3.18,3.46,2.15,3.01,1475862.0
BIRD,2026-04-01,2.78,2.92,2.58,2.62,360307.0
BIRD,2026-04-02,2.45,2.71,2.42,2.66,132399.0
BIRD,2026-04-06,2.52,2.83,2.48,2.59,204477.0
BIRD,2026-04-07,2.54,2.68,2.41,2.52,72993.0
BIRD,2026-04-08,2.59,2.66,2.43,2.51,72151.0
BIRD,2026-04-09,2.47,2.55,2.43,2.55,9439.0
BIRD,2026-04-10,2.51,2.51,2.3,2.39,24299.0
BIRD,2026-04-13,2.39,2.59,2.35,2.53,71809.0
BIRD,2026-04-14,2.5,2.6,2.39,2.49,52070.0
BIRD,2026-04-15,6.82,24.31,6.11,16.99,174324544.0
BIRD,2026-04-16,14.4,14.44,11.67,11.93,16073058.0
AIXI,2026-02-11,0.2315,0.2575,0.2315,0.2433,437507.0
AIXI,2026-02-12,0.2468,0.2752,0.2431,0.256,554424.0
AIXI,2026-02-13,0.258,0.39,0.222,0.2333,15079016.0
AIXI,2026-02-17,0.2601,0.298,0.23,0.28,2083342.0
AIXI,2026-02-18,0.282,0.282,0.2415,0.2511,932085.0
AIXI,2026-02-19,0.2448,0.28,0.2179,0.26,1725278.0
AIXI,2026-02-20,0.27,0.2751,0.2461,0.2526,615632.0
AIXI,2026-02-23,0.247,0.2497,0.2251,0.2294,1099426.0
AIXI,2026-02-24,0.2179,0.2298,0.2134,0.2216,513419.0
AIXI,2026-02-25,0.2251,0.2534,0.2204,0.24,901930.0
AIXI,2026-02-26,0.24,0.26,0.234,0.2411,671803.0
AIXI,2026-02-27,0.2325,0.2499,0.2247,0.2315,409852.0
AIXI,2026-03-02,0.229,0.239,0.2178,0.2237,582764.0
AIXI,2026-03-03,0.2315,0.2315,0.203,0.2226,826716.0
AIXI,2026-03-04,0.222,0.25,0.2203,0.2321,1117989.0
AIXI,2026-03-05,0.25,0.25,0.2135,0.2212,1578609.0
AIXI,2026-03-06,0.22,0.2346,0.216,0.2229,931095.0
AIXI,2026-03-09,0.23,0.23,0.1933,0.2122,2305135.0
AIXI,2026-03-10,0.2106,0.2199,0.204,0.208,413019.0
AIXI,2026-03-11,0.208,0.218,0.1957,0.2042,556461.0
AIXI,2026-03-12,0.196,0.2068,0.196,0.202,303648.0
AIXI,2026-03-13,0.2031,0.2199,0.1988,0.2,668122.0
AIXI,2026-03-16,0.209,0.209,0.181,0.181,861496.0
AIXI,2026-03-17,0.1781,0.1969,0.175,0.1769,732341.0
AIXI,2026-03-18,0.176,0.1817,0.1661,0.175,825187.0
AIXI,2026-03-19,0.1775,0.1888,0.1303,0.1378,6805153.0
AIXI,2026-03-20,0.14,0.1452,0.125,0.1252,1294806.0
AIXI,2026-03-23,0.127,0.135,0.1106,0.1292,890649.0
AIXI,2026-03-24,0.1302,0.1305,0.1206,0.1234,268439.0
AIXI,2026-03-25,0.1261,0.1312,0.1225,0.124,282395.0
AIXI,2026-03-26,0.1188,0.1232,0.1051,0.1051,859112.0
AIXI,2026-03-27,0.1131,0.1358,0.1011,0.128,3158585.0
AIXI,2026-03-30,0.117,0.1191,0.092,0.0993,1944134.0
AIXI,2026-03-31,0.107,0.1205,0.092,0.1174,3304371.0
AIXI,2026-04-01,0.1323,0.1325,0.081,0.0982,65319360.0
AIXI,2026-04-02,0.0926,0.1625,0.0839,0.1307,169183927.0
AIXI,2026-04-06,0.2701,0.8623,0.23,0.8038,871270492.0
AIXI,2026-04-07,1.11,2.71,0.9108,1.95,486329115.0
AIXI,2026-04-08,1.66,1.78,1.08,1.43,84485607.0
AIXI,2026-04-09,1.03,1.3,0.9543,0.9913,34201036.0
AIXI,2026-04-10,1.51,1.6,1.13,1.22,71114242.0
AIXI,2026-04-13,1.23,1.4,1.15,1.3,20900314.0
AIXI,2026-04-14,1.07,1.15,1.0,1.08,16065186.0
AIXI,2026-04-15,0.9472,1.23,0.8504,1.14,24213628.0
AIXI,2026-04-16,0.96,1.03,0.9513,0.9752,3647818.0
AVNS,2026-02-11,14.69,15.15,14.56,15.12,296795.0
AVNS,2026-02-12,15.12,15.35,14.67,14.76,239284.0
AVNS,2026-02-13,14.75,15.21,14.75,14.9,266809.0
AVNS,2026-02-17,14.93,15.26,14.83,14.91,158071.0
AVNS,2026-02-18,14.87,15.22,14.84,15.2,173414.0
AVNS,2026-02-19,14.93,15.21,14.87,15.21,277459.0
AVNS,2026-02-20,15.21,15.68,15.14,15.46,256513.0
AVNS,2026-02-23,15.48,15.61,15.17,15.23,264216.0
AVNS,2026-02-24,14.21,14.77,13.45,13.64,596280.0
AVNS,2026-02-25,13.66,14.38,13.64,14.36,480187.0
AVNS,2026-02-26,14.31,15.07,14.31,14.49,498353.0
AVNS,2026-02-27,14.28,14.45,13.77,14.1,380548.0
AVNS,2026-03-02,13.77,14.1,13.75,13.98,253683.0
AVNS,2026-03-03,13.65,14.01,13.46,13.99,409011.0
AVNS,2026-03-04,14.06,14.06,13.73,13.88,308115.0
AVNS,2026-03-05,13.63,13.8,13.47,13.79,203614.0
AVNS,2026-03-06,13.47,13.74,13.05,13.29,219312.0
AVNS,2026-03-09,13.03,13.34,12.81,13.12,434228.0
AVNS,2026-03-10,13.09,13.46,12.75,13.11,597861.0
AVNS,2026-03-11,13.04,13.48,12.96,13.4,377331.0
AVNS,2026-03-12,13.2,13.59,13.09,13.43,384647.0
AVNS,2026-03-13,13.67,13.95,13.58,13.69,441353.0
AVNS,2026-03-16,13.64,14.12,13.53,13.82,444417.0
AVNS,2026-03-17,13.77,14.27,13.52,13.61,333367.0
AVNS,2026-03-18,13.45,13.69,13.3,13.46,210516.0
AVNS,2026-03-19,13.36,13.65,13.34,13.46,309715.0
AVNS,2026-03-20,13.47,13.8,13.03,13.05,196768.0
AVNS,2026-03-23,13.49,13.57,13.25,13.4,354068.0
AVNS,2026-03-24,13.57,13.78,13.3,13.65,164981.0
AVNS,2026-03-25,13.84,13.95,13.6,13.8,283188.0
AVNS,2026-03-26,13.67,14.1,13.67,13.85,206610.0
AVNS,2026-03-27,13.75,13.75,13.43,13.52,245274.0
AVNS,2026-03-30,13.69,13.85,13.49,13.73,287489.0
AVNS,2026-03-31,13.86,14.18,13.68,14.01,175188.0
AVNS,2026-04-01,14.0,14.27,13.98,14.09,224806.0
AVNS,2026-04-02,13.88,14.26,13.88,13.95,156982.0
AVNS,2026-04-06,13.96,14.12,13.78,13.83,280525.0
AVNS,2026-04-07,13.78,13.85,13.57,13.69,150916.0
AVNS,2026-04-08,14.08,14.2,13.87,13.92,170958.0
AVNS,2026-04-09,13.83,14.21,13.82,14.09,165022.0
AVNS,2026-04-10,14.16,14.42,14.16,14.18,134026.0
AVNS,2026-04-13,14.2,14.61,14.02,14.53,236743.0
AVNS,2026-04-14,24.55,24.7,24.51,24.63,10975245.0
AVNS,2026-04-15,24.65,24.72,24.57,24.72,3912198.0
AVNS,2026-04-16,24.66,24.69,24.62,24.64,776028.0
TMDE,2026-02-11,0.6,0.7113,0.5699,0.619,1065677.0
TMDE,2026-02-12,0.5334,0.573,0.5334,0.55,25757.0
TMDE,2026-02-13,0.5485,0.607,0.5416,0.5784,32329.0
TMDE,2026-02-17,0.615,0.615,0.55,0.55,52361.0
TMDE,2026-02-18,0.59,0.772,0.5799,0.76,216912.0
TMDE,2026-02-19,0.8039,0.9827,0.77,0.9,2816560.0
TMDE,2026-02-20,0.95,1.0,0.7339,0.8052,630902.0
TMDE,2026-02-23,0.7792,0.92,0.7436,0.8651,249108.0
TMDE,2026-02-24,0.85,0.865,0.75,0.7526,130092.0
TMDE,2026-02-25,0.77,0.87,0.77,0.8035,171226.0
TMDE,2026-02-26,0.7875,0.9183,0.766,0.8276,323756.0
TMDE,2026-02-27,0.9893,1.0501,0.8756,0.9222,2090332.0
TMDE,2026-03-02,2.99,3.11,2.1,3.06,48677187.0
TMDE,2026-03-03,3.45,4.77,3.2,4.04,29793662.0
TMDE,2026-03-04,3.0,3.0593,2.1,2.21,4096623.0
TMDE,2026-03-05,2.51,3.85,2.48,3.04,14595205.0
TMDE,2026-03-06,3.44,3.69,2.81,2.92,3615822.0
TMDE,2026-03-09,3.01,3.33,2.15,2.15,2671293.0
TMDE,2026-03-10,2.29,2.64,1.7619,2.01,2355784.0
TMDE,2026-03-11,2.4,2.55,2.25,2.29,3071230.0
TMDE,2026-03-12,2.77,2.88,2.35,2.43,3515766.0
TMDE,2026-03-13,2.58,2.58,2.16,2.33,1357584.0
TMDE,2026-03-16,2.13,2.17,1.82,1.83,1156699.0
TMDE,2026-03-17,1.67,1.6777,1.31,1.31,1127104.0
TMDE,2026-03-18,1.61,1.8,1.44,1.54,3077310.0
TMDE,2026-03-19,1.66,1.66,1.49,1.51,876491.0
TMDE,2026-03-20,1.48,1.54,1.32,1.53,755529.0
TMDE,2026-03-23,1.22,1.39,1.22,1.32,537561.0
TMDE,2026-03-24,1.32,1.43,1.28,1.28,490642.0
TMDE,2026-03-25,1.23,1.28,1.12,1.26,521453.0
TMDE,2026-03-26,1.34,1.42,1.27,1.34,881060.0
TMDE,2026-03-27,1.32,1.43,1.17,1.34,971084.0
TMDE,2026-03-30,1.28,1.35,1.24,1.24,545612.0
TMDE,2026-03-31,1.2,1.24,1.07,1.11,435179.0
TMDE,2026-04-01,1.09,1.13,1.04,1.06,218877.0
TMDE,2026-04-02,1.7,1.89,1.34,1.87,23462708.0
TMDE,2026-04-06,1.71,1.91,1.66,1.8,1899694.0
TMDE,2026-04-07,1.72,2.4299,1.72,1.82,12100096.0
TMDE,2026-04-08,1.42,1.47,1.28,1.38,1592686.0
TMDE,2026-04-09,1.52,1.67,1.37,1.46,2200578.0
TMDE,2026-04-10,1.44,1.44,1.29,1.3,1029444.0
TMDE,2026-04-13,1.58,1.61,1.38,1.5,2095904.0
TMDE,2026-04-14,1.38,1.43,1.31,1.33,566764.0
TMDE,2026-04-15,1.26,1.28,1.2097,1.28,581608.0
TMDE,2026-04-16,1.26,1.3599,1.24,1.29,527261.0
OLPX,2026-02-11,1.54,1.55,1.45,1.46,582146.0
OLPX,2026-02-12,1.49,1.535,1.46,1.52,655943.0
OLPX,2026-02-13,1.51,1.58,1.51,1.56,418068.0
OLPX,2026-02-17,1.54,1.61,1.53,1.59,903893.0
OLPX,2026-02-18,1.58,1.66,1.58,1.62,463907.0
OLPX,2026-02-19,1.61,1.655,1.59,1.64,416067.0
OLPX,2026-02-20,1.615,1.69,1.6004,1.65,533652.0
OLPX,2026-02-23,1.64,1.68,1.595,1.6,921192.0
OLPX,2026-02-24,1.61,1.68,1.61,1.65,891080.0
OLPX,2026-02-25,1.66,1.665,1.62,1.65,337092.0
OLPX,2026-02-26,1.65,1.7,1.64,1.67,723983.0
OLPX,2026-02-27,1.65,1.665,1.6,1.61,433788.0
OLPX,2026-03-02,1.57,1.57,1.47,1.52,1353530.0
OLPX,2026-03-03,1.47,1.54,1.44,1.5,2378988.0
OLPX,2026-03-04,1.51,1.78,1.51,1.78,7358872.0
OLPX,2026-03-05,1.455,1.48,1.22,1.465,4520676.0
OLPX,2026-03-06,1.4,1.42,1.34,1.345,1460868.0
OLPX,2026-03-09,1.26,1.315,1.225,1.28,2534465.0
OLPX,2026-03-10,1.28,1.33,1.265,1.3,1441608.0
OLPX,2026-03-11,1.3,1.33,1.28,1.31,1003639.0
OLPX,2026-03-12,1.26,1.29,1.24,1.24,1742333.0
OLPX,2026-03-13,1.17,1.27,1.17,1.2,1948875.0
OLPX,2026-03-16,1.22,1.29,1.22,1.25,1147715.0
OLPX,2026-03-17,1.23,1.29,1.22,1.24,826635.0
OLPX,2026-03-18,1.22,1.35,1.18,1.27,2282630.0
OLPX,2026-03-19,1.25,1.475,1.24,1.3,4555094.0
OLPX,2026-03-20,1.3,1.365,1.26,1.33,3900629.0
OLPX,2026-03-23,1.36,1.37,1.27,1.31,1762156.0
OLPX,2026-03-24,1.3,1.33,1.28,1.3,1246729.0
OLPX,2026-03-25,1.32,1.34,1.29,1.33,633714.0
OLPX,2026-03-26,2.0,2.01,1.99,2.01,46921896.0
OLPX,2026-03-27,2.01,2.02,2.0,2.02,8549067.0
OLPX,2026-03-30,2.015,2.03,2.01,2.03,10036107.0
OLPX,2026-03-31,2.02,2.04,2.02,2.03,3727410.0
OLPX,2026-04-01,2.03,2.03,2.02,2.03,2893571.0
OLPX,2026-04-02,2.02,2.03,2.02,2.03,2265694.0
OLPX,2026-04-06,2.03,2.03,2.02,2.03,2627057.0
OLPX,2026-04-07,2.02,2.03,2.02,2.02,1403504.0
OLPX,2026-04-08,2.02,2.03,2.02,2.03,6700011.0
OLPX,2026-04-09,2.02,2.03,2.02,2.03,2367192.0
OLPX,2026-04-10,2.02,2.03,2.02,2.02,2141947.0
OLPX,2026-04-13,2.03,2.03,2.02,2.02,2476895.0
OLPX,2026-04-14,2.02,2.03,2.02,2.02,2377188.0
OLPX,2026-04-15,2.03,2.04,2.02,2.04,3124777.0
OLPX,2026-04-16,2.035,2.04,2.03,2.035,6067639.0
NXTT,2026-02-11,3.02,3.09,2.73,2.96,57818.0
NXTT,2026-02-12,2.87,2.9186,2.58,2.6,54035.0
NXTT,2026-02-13,2.6,3.162,2.6,2.94,36774.0
NXTT,2026-02-17,2.95,3.0999,2.6725,2.97,19411.0
NXTT,2026-02-18,2.7,3.35,2.7,3.2,98197.0
NXTT,2026-02-19,3.16,3.16,2.75,2.89,43281.0
NXTT,2026-02-20,2.88,3.3,2.82,3.13,31649.0
NXTT,2026-02-23,3.1,3.1858,2.9,2.975,11221.0
NXTT,2026-02-24,2.97,3.25,2.8752,3.19,13106.0
NXTT,2026-02-25,3.06,3.43,3.06,3.35,19055.0
NXTT,2026-02-26,3.23,3.76,3.23,3.75,37204.0
NXTT,2026-02-27,3.71,3.758,3.34,3.69,7055.0
NXTT,2026-03-02,3.58,3.635,3.3501,3.525,16674.0
NXTT,2026-03-03,3.38,3.51,3.2501,3.4,7346.0
NXTT,2026-03-04,3.54,3.6635,3.3,3.37,23696.0
NXTT,2026-03-05,3.39,3.55,3.38,3.48,10477.0
NXTT,2026-03-06,3.6,3.63,3.17,3.28,13916.0
NXTT,2026-03-09,3.18,3.2106,3.0,3.12,12829.0
NXTT,2026-03-10,3.31,3.44,3.0,3.06,33462.0
NXTT,2026-03-11,2.94,3.104,2.7,2.7,37410.0
NXTT,2026-03-12,2.6,2.77,2.48,2.52,73456.0
NXTT,2026-03-13,2.66,2.8,2.3,2.47,75453.0
NXTT,2026-03-16,2.5,2.66,2.19,2.37,73971.0
NXTT,2026-03-17,2.38,2.5846,2.18,2.19,58402.0
NXTT,2026-03-18,2.19,2.2999,2.04,2.11,42020.0
NXTT,2026-03-19,2.0,2.1,1.681,1.86,117548.0
NXTT,2026-03-20,1.95,2.0,1.1,2.0,520646.0
NXTT,2026-03-23,1.75,1.79,1.45,1.5,137622.0
NXTT,2026-03-24,1.53,1.7346,0.852,1.0,438272.0
NXTT,2026-03-25,1.1199,1.98,0.451,1.77,41240517.0
NXTT,2026-03-26,1.39,1.65,1.2,1.48,1250391.0
NXTT,2026-03-27,1.4,2.66,1.35,2.2,11574949.0
NXTT,2026-03-30,2.17,2.81,1.85,2.01,1674663.0
NXTT,2026-03-31,1.95,2.159,1.62,2.05,467223.0
NXTT,2026-04-01,1.95,2.6699,1.9387,2.1,653060.0
NXTT,2026-04-02,2.1,2.2705,1.92,2.01,260619.0
NXTT,2026-04-06,2.01,2.46,1.865,1.99,504522.0
NXTT,2026-04-07,1.95,2.01,1.78,1.79,186529.0
NXTT,2026-04-08,1.89,1.8983,1.75,1.77,162095.0
NXTT,2026-04-09,1.68,1.71,1.56,1.64,229716.0
NXTT,2026-04-10,1.65,1.67,1.47,1.57,219475.0
NXTT,2026-04-13,1.54,1.69,1.49,1.64,183654.0
NXTT,2026-04-14,1.7,1.7,1.56,1.62,197353.0
NXTT,2026-04-15,1.62,2.22,1.6,2.08,437210.0
NXTT,2026-04-16,2.21,2.29,1.9108,1.925,69212.0
ANNA,2026-02-11,2.61,2.74,2.61,2.67,1620.0
ANNA,2026-02-12,2.61,2.62,2.5,2.56,7594.0
ANNA,2026-02-13,2.5,2.59,2.5,2.56,450.0
ANNA,2026-02-17,2.5,2.51,2.31,2.31,5782.0
ANNA,2026-02-18,2.44,2.46,2.35,2.39,9175.0
ANNA,2026-02-19,2.44,2.44,2.37,2.4,1224.0
ANNA,2026-02-20,2.5,2.7,2.5,2.61,7286.0
ANNA,2026-02-23,2.69,2.9,2.69,2.78,21406.0
ANNA,2026-02-24,2.85,2.86,2.67,2.67,10029.0
ANNA,2026-02-25,2.65,2.75,2.58,2.58,5713.0
ANNA,2026-02-26,2.6,3.4,2.52,3.35,171801.0
ANNA,2026-02-27,3.43,3.77,2.61,2.85,484500.0
ANNA,2026-03-02,3.42,3.69,3.12,3.64,250054.0
ANNA,2026-03-03,4.24,4.35,2.87,3.55,612990.0
ANNA,2026-03-04,3.88,3.9,3.03,3.22,208799.0
ANNA,2026-03-05,3.66,3.97,3.45,3.84,575189.0
ANNA,2026-03-06,4.2,5.45,3.58,4.09,3556194.0
ANNA,2026-03-09,4.43,4.49,3.37,3.57,451400.0
ANNA,2026-03-10,3.31,3.34,2.91,2.91,309127.0
ANNA,2026-03-11,3.01,3.78,2.96,3.48,721277.0
ANNA,2026-03-12,3.58,3.98,3.38,3.64,496673.0
ANNA,2026-03-13,3.66,4.14,3.48,3.96,468221.0
ANNA,2026-03-16,3.93,4.1,3.3,3.57,340712.0
ANNA,2026-03-17,3.45,3.57,3.11,3.23,159746.0
ANNA,2026-03-18,3.2,3.85,3.15,3.66,382898.0
ANNA,2026-03-19,3.9,4.25,3.6,3.79,1277891.0
ANNA,2026-03-20,3.98,7.84,3.85,7.07,92559945.0
ANNA,2026-03-23,6.09,6.1,5.02,5.46,5358652.0
ANNA,2026-03-24,6.91,8.62,6.85,7.68,47968860.0
ANNA,2026-03-25,7.15,7.15,6.17,6.97,3102530.0
ANNA,2026-03-26,8.07,8.95,6.85,7.12,6517441.0
ANNA,2026-03-27,7.68,8.72,6.92,8.51,4686582.0
ANNA,2026-03-30,8.55,10.28,7.84,10.24,5787973.0
ANNA,2026-03-31,9.37,10.64,8.08,8.29,4971038.0
ANNA,2026-04-01,7.51,8.1,6.5,7.26,3030190.0
ANNA,2026-04-02,8.64,9.7,7.71,7.89,5854704.0
ANNA,2026-04-06,7.42,8.18,7.21,7.81,1295469.0
ANNA,2026-04-07,7.77,8.88,7.77,7.89,2328750.0
ANNA,2026-04-08,6.4,6.8,5.93,6.35,1944042.0
ANNA,2026-04-09,6.67,6.85,6.02,6.08,1175351.0
ANNA,2026-04-10,6.03,6.03,4.84,4.99,1517742.0
ANNA,2026-04-13,5.83,5.95,5.05,5.12,2347419.0
ANNA,2026-04-14,4.77,4.8,4.2,4.2,1307211.0
ANNA,2026-04-15,4.29,4.32,3.86,4.17,868167.0
ANNA,2026-04-16,4.07,4.58,3.96,4.44,1105402.0
AFJK,2026-02-11,47.87,52.44,47.87,48.26,1438.0
AFJK,2026-02-12,50.41,50.41,48.31,48.31,250.0
AFJK,2026-02-13,48.34,51.0,48.0,48.0,200.0
AFJK,2026-02-17,47.58,49.49,45.36,45.36,793.0
AFJK,2026-02-18,46.21,46.21,40.86,40.86,604.0
AFJK,2026-02-19,41.12,43.18,34.44,34.45,2962.0
AFJK,2026-02-20,38.98,38.98,35.34,37.94,2975.0
AFJK,2026-02-23,35.98,42.99,35.98,36.73,5925.0
AFJK,2026-02-24,38.15,38.15,35.27,35.27,376.0
AFJK,2026-02-25,35.06,35.06,31.99,32.07,2050.0
AFJK,2026-02-26,33.9,36.5,32.28,32.31,2442.0
AFJK,2026-02-27,32.35,38.6,32.31,32.31,2728.0
AFJK,2026-03-02,32.02,39.2,32.02,33.34,1881.0
AFJK,2026-03-03,35.0,36.99,33.49,33.49,900.0
AFJK,2026-03-04,33.5,34.1,30.0,30.0,1429.0
AFJK,2026-03-05,31.05,38.0,30.52,30.74,5312.0
AFJK,2026-03-06,31.0,33.5,30.06,30.06,1689.0
AFJK,2026-03-09,32.38,32.38,26.05,26.65,2711.0
AFJK,2026-03-10,26.4,27.01,26.4,27.01,364.0
AFJK,2026-03-11,26.5,27.8,24.81,24.81,988.0
AFJK,2026-03-12,25.5,32.0,24.67,26.76,6032.0
AFJK,2026-03-13,23.45,28.99,23.45,25.61,1437.0
AFJK,2026-03-16,26.58,30.15,26.02,26.32,2550.0
AFJK,2026-03-17,26.83,28.6,24.15,27.83,981.0
AFJK,2026-03-18,28.0,31.38,28.0,28.19,1656.0
AFJK,2026-03-19,25.12,32.99,25.12,26.3,5425.0
AFJK,2026-03-20,27.67,29.99,27.0,27.5,1377.0
AFJK,2026-03-23,29.7,29.7,27.12,27.12,401.0
AFJK,2026-03-24,26.22,26.22,26.22,26.22,0.0
