symbol,scan_date,catalyst_type,catalyst_strength,gap_percentage,volume_ratio,quality_score,intraday_return,overnight_return,max_return_3d,close_price,volume,float_shares,short_ratio,short_percent,is_runner
IVDA,2025-11-21,CONTRACT,9,0.552651806302844,2.0,58.77092438206837,-0.13725489050275935,0.01136362558800321,0.27272728504228205,0.8799999952316284,167707600.0,5764002.0,0.67,0.033,True
IVVD,2025-11-14,TECHNICAL,0,0.6525423728813559,2.0000092422295954,93.50014787567353,-0.08203126673470289,0.0,0.30638300333157004,2.3499999046325684,136453500.0,139328193.0,2.82,0.1496,True
IVVD,2025-11-17,TECHNICAL,0,0.27331914893617026,1.58134,86.80144,0.20851065081781633,-0.09154929518344924,-0.049295729125592276,2.8399999141693115,23905700.0,139328193.0,2.82,0.1496,False
JBLU,2025-10-27,TECHNICAL,0,0.04157549234135656,1.54325,81.192,0.028322360192180953,-0.02966098998066082,-0.025423705697709274,4.71999979019165,35363100.0,327506955.0,2.79,0.183,False
JBLU,2025-10-28,EARNINGS,4,-0.09322033898305075,0.62851,26.107484992015856,-0.09170307495422154,0.004807687899064574,0.01682696495888655,4.159999847412109,56595500.0,327506955.0,2.79,0.183,False
JBLU,2025-10-30,TECHNICAL,0,0.031784841075794594,1.87951,86.57216000000001,0.019753066651470672,-0.007263973117930716,0.038740882077134935,4.130000114440918,26954400.0,327506955.0,2.79,0.183,False
JBLU,2025-11-05,EARNINGS,4,0.044117647058823456,0.51475,23.83025722271242,0.04379557724848726,-0.009324000514850755,0.06759905930809483,4.289999961853027,19005500.0,327506955.0,2.79,0.183,False
JBLU,2025-11-07,TECHNICAL,0,0.06588235294117653,1.51426,80.72816,0.05489260523448837,0.013574647453365974,0.0361990598756426,4.420000076293945,24498900.0,327506955.0,2.79,0.183,False
JBLU,2025-11-21,OTHER,3,0.03921568627450984,1.01438,29.177987109116287,0.0269608175419979,-0.0023866894380115684,0.09307872581374423,4.190000057220459,23597100.0,327506955.0,2.79,0.183,False
KITT,2025-10-27,CONTRACT,9,1.1420454545454544,0.73746,48.98048592628367,-0.36392407092771456,-0.03980101656463498,-0.014925358971198916,2.009999990463257,88335200.0,11027859.0,0.22,0.0788,False
KLTR,2025-11-11,EARNINGS,8,0.2517006802721089,1.59631,53.72185653112718,0.05142859050205776,-0.02173917409602917,0.021739109308372983,1.840000033378601,28332700.0,85585134.0,0.61,0.010299999,False
KZIA,2025-11-19,TECHNICAL,0,0.4270833333333335,1.82099,90.63584,0.002590671174877994,0.0,0.11886306246764099,7.739999771118164,27121100.0,842852391.0,0.18,0.0073,False
LAES,2025-10-20,FDA,7,0.1184407796101949,0.65535,38.731649994998854,-0.12075982093696885,-0.013117289798885835,-0.006172833601124982,6.480000019073486,67461200.0,121581333.0,0.49,0.1195,False
LAES,2025-10-21,OTHER,2,-0.05246913580246925,0.72873,18.704929856674383,-0.0461298009654107,-0.06639339988573105,0.1606557433434118,6.099999904632568,46644900.0,121581333.0,0.49,0.1195,False
LAES,2025-10-22,OTHER,3,-0.057377049180327815,0.61409,22.58496073068837,-0.05179983624265393,0.11296298569285454,0.327777768456887,5.400000095367432,42178300.0,121581333.0,0.49,0.1195,True
LAES,2025-10-23,TECHNICAL,0,0.09166666666666652,1.53183,81.00928,-0.04825298296937674,0.03496508626543041,0.33566436131453337,5.71999979019165,35560200.0,121581333.0,0.49,0.1195,True
LAES,2025-10-24,OTHER,2,0.05157342657342656,0.80738,18.970184632985305,0.18412164502373715,0.001426498105303599,0.08987155735146829,7.010000228881836,56762600.0,121581333.0,0.49,0.1195,False
LAES,2025-10-27,TECHNICAL,0,-0.03566333808844508,2.000007389071563,88.500118225145,-0.02991453542985002,-0.01615273633460665,0.12187957866080178,6.809999942779541,42735800.0,121581333.0,0.49,0.1195,False
LAES,2025-10-28,BREAKTHROUGH,10,0.03524229074889871,0.72989,51.16011391181575,-0.04925372135827709,0.024332843421196633,0.17739405568949082,6.369999885559082,61139600.0,121581333.0,0.49,0.1195,False
LAES,2025-10-29,M&A,10,0.03139717425431714,1.18424,52.713023476498456,-0.03295021447440817,-0.010301118511869052,0.1885895511904342,6.309999942779541,25093600.0,121581333.0,0.49,0.1195,False
LAES,2025-10-30,TECHNICAL,0,0.031695721077654546,1.51991,80.81856,0.10328262493935501,-0.020319284353920587,0.0885341284956438,6.889999866485596,38325200.0,121581333.0,0.49,0.1195,False
LAES,2025-10-31,TECHNICAL,0,0.05515239477503627,2.0,88.5,0.09925927056206597,-0.03504046175316184,-0.021563321531935107,7.420000076293945,33676800.0,121581333.0,0.49,0.1195,False
LAES,2025-11-03,CONTRACT,6,-0.0539083557951483,0.50499,33.37509080342449,-0.09916201861423127,-0.055813901910527604,0.05736439896707458,6.449999809265137,29324400.0,121581333.0,0.49,0.1195,False
LAES,2025-11-04,OTHER,3,-0.07286821705426352,0.60149,20.09853527131783,-0.029556699616713762,0.037225088444823404,0.15397637017668309,5.909999847412109,25190300.0,121581333.0,0.49,0.1195,False
LAES,2025-11-05,TECHNICAL,0,0.10490693739424706,1.52299,80.86784,0.07340942917848194,-0.02279636734143715,-0.009118532443044048,6.579999923706055,22987500.0,121581333.0,0.49,0.1195,False
LAES,2025-11-06,TECHNICAL,0,-0.08662613981762922,1.5703,81.62480000000001,-0.0653187574913678,-0.06322797004478937,0.05490847107129834,6.010000228881836,16722200.0,121581333.0,0.49,0.1195,False
LAES,2025-11-07,TECHNICAL,0,0.03078202995008328,2.0000092338661273,88.50014774185804,0.09413849417369373,0.009740250692497617,0.02922082948612435,6.159999847412109,22169100.0,121581333.0,0.49,0.1195,False
LAES,2025-11-14,OTHER,2,-0.03080082135523621,1.10359,37.75800055760728,-0.0022222730848524305,0.031180478944186896,0.046770612216462414,4.489999771118164,23662600.0,121581333.0,0.49,0.1195,False
LAES,2025-11-17,TECHNICAL,0,-0.09131403118040092,1.75006,84.50096,-0.1101512346168526,-0.016990217662280305,0.08495143552293413,4.119999885559082,22166500.0,121581333.0,0.49,0.1195,False
LAES,2025-11-18,TECHNICAL,0,0.036407766990291135,1.56872,86.59952,0.028395003877097993,0.022809187970926785,0.07322925117217222,4.164999961853027,18364300.0,121581333.0,0.49,0.1195,False
LAES,2025-11-20,CONTRACT,6,0.0659898477157361,0.51257,38.14066763522337,-0.13365153583101164,0.0013773762712701548,0.19283740694122503,3.630000114440918,32209700.0,121581333.0,0.49,0.1195,False
LAES,2025-11-21,TECHNICAL,0,0.03581267217630851,2.0,93.5,0.037138924571510655,0.010610069510715745,0.1618037497614233,3.7699999809265137,24322300.0,121581333.0,0.49,0.1195,False
LAZR,2025-10-24,OTHER,2,0.1982248520710059,0.55297,18.30879600606098,0.28695652053727244,0.0,0.06756750225933819,2.2200000286102295,26891800.0,72003293.0,1.86,0.287,False
LAZR,2025-10-27,OTHER,2,0.04504504504504488,0.87427,19.78274328454705,0.045045001506225466,-0.010775800719058124,-0.010775800719058124,2.319999933242798,10292700.0,72003293.0,1.86,0.287,False
LAZR,2025-10-31,EARNINGS,7,-0.2087677725118483,0.70169,38.64301547976018,-0.2883435766780115,0.004310340840949625,0.24137939539307465,1.159999966621399,60439800.0,72003293.0,1.86,0.287,True
LAZR,2025-11-03,OTHER,1,0.1896551724137931,1.14849,17.401028851628354,0.1673820247529656,-0.08014703413864759,0.03676467043408923,1.3600000143051147,29428100.0,72003293.0,1.86,0.287,False
LFMD,2025-11-18,EARNINGS,6,-0.1564482029598309,0.61323,50.688222744799496,0.17528739372731683,0.0,0.029339824225471916,4.090000152587891,8120100.0,39160949.0,4.88,0.1092,False
LFS,2025-11-11,TECHNICAL,0,2.839285714285715,1.7896,85.13360000000002,5.497142791748047,-0.12928762373127553,-0.12928762373127553,11.369999885559082,37188300.0,6278971.0,0.07,0.0,False
LFS,2025-11-18,TECHNICAL,0,0.5822020725388602,2.0,93.5,0.6883117301324555,-0.09230767763577975,0.33846150911771333,6.5,33048100.0,6278971.0,0.07,0.0,True
LFST,2025-11-06,EARNINGS,4,0.24532224532224547,0.53857,23.99950280665281,0.17041195157477698,0.019199981689453124,0.03919998168945313,6.25,10399200.0,164488769.0,3.04,0.0739,False
LMFA,2025-10-30,OTHER,2,0.1101110111011102,1.33889,22.1543854874875,0.0,-0.03211016950357425,0.06422012027451383,1.090000033378601,18833400.0,8827406.0,0.6,0.4637,False
LNAI,2025-11-05,FDA,10,0.40359712230215844,0.9975,52.89554177255362,0.06363630156871836,-0.06837600567558505,-0.05982900496613692,1.1699999570846558,169789400.0,13950943.0,0.15,0.0575,False
LOOP,2025-11-10,FDA,7,-0.18300653594771243,0.51057,40.81089848347631,-0.12751681611031132,0.007692300638503318,0.046153895530476774,1.2999999523162842,5419100.0,22559103.0,1.75,0.0233,False
LPSN,2025-11-11,EARNINGS,8,0.3679389312977099,0.52919,48.372029252548074,-0.029126186624346982,0.013333320617675781,0.09833335876464844,6.0,8692600.0,9489646.0,1.19,0.0744,False
LPTX,2025-11-12,BREAKTHROUGH,10,1.4114285714285713,2.0,57.78767236058201,2.3884295664249904,-0.30243903375111636,0.7317073340929389,2.049999952316284,786036423.0,30402525.0,0.42,0.057600003,True
LUNG,2025-10-28,EARNINGS,4,0.266025641025641,1.77784,33.10376970811076,0.053191502178454655,-0.005050500185316257,0.07020198869992277,1.9800000190734863,100342300.0,40270304.0,0.35,0.0719,False
LX,2025-10-28,TECHNICAL,0,-0.21953578336557056,1.52742,80.93872,-0.18144327697445736,0.02518895272808205,0.24433249914856942,3.9700000286102295,21241600.0,221280687.0,1.78,0.0749,True
LX,2025-10-31,TECHNICAL,0,0.26233766233766237,1.50637,80.60191999999999,0.1004566314438607,-0.029045713347868624,0.014522757745066837,4.820000171661377,16676100.0,221280687.0,1.78,0.0749,False
MGRX,2025-11-13,OTHER,2,0.3579545454545455,1.45395,22.98193241503578,-0.4516128961373994,-0.05042021773425426,0.25210078814366504,1.190000057220459,68134900.0,10025385.0,0.57,0.1538,True
MNDR,2025-11-20,TECHNICAL,0,0.7228915662650602,2.0000092526624536,93.50014804259926,0.1828793933146872,0.27796053921499425,0.7828947843111789,3.0399999618530273,78047900.0,738130.0,2.6,0.0798,True
MNDR,2025-11-21,TECHNICAL,0,0.3980263157894737,1.69363,83.59808,0.22265122565253814,-0.16842104259290194,-0.11789472479569285,4.75,71805100.0,738130.0,2.6,0.0798,False
MNKD,2025-11-05,FDA,7,0.09124087591240876,0.5033,37.16862196861736,0.01677850738129515,0.011551183551541416,0.011551183551541416,6.059999942779541,10930100.0,301251299.0,4.98,0.0725,False
MNTS,2025-10-30,CONTRACT,9,-0.03781512605042011,0.60247,46.25081096462322,-0.13999996185302735,0.023255790743460066,0.06976737223038021,1.0750000476837158,8401800.0,23889788.0,0.37,0.0725,False
MQ,2025-11-06,EARNINGS,8,0.1272321428571427,0.52218,42.55283530877977,-0.11594200519873442,-0.014344297135205413,0.040983566511258146,4.880000114440918,13191000.0,384343073.0,3.02,0.0493,False
MSAI,2025-10-31,TECHNICAL,0,0.571969696969697,2.000003559352198,88.50005694963517,-0.12605043588193005,0.26282057748038623,0.37820523989036414,1.559999942779541,203156900.0,29982319.0,0.1,0.0767,True
MSAI,2025-11-03,TECHNICAL,0,0.33326923076923065,2.000005343050561,88.50008548880898,0.0050761372172727845,-0.14393937569493598,-0.08080806317177143,1.9800000190734863,63395100.0,29982319.0,0.1,0.0767,False
MSAI,2025-11-04,OTHER,2,-0.15151515151515155,0.52464,17.57533280849116,-0.20943953279524816,0.08208956086946272,0.11940295719096661,1.340000033378601,25683700.0,29982319.0,0.1,0.0767,False
MSGM,2025-11-07,TECHNICAL,0,1.1324200913242009,2.0,88.5,-0.17892422601893718,-0.010695176938778125,0.44625665938470027,3.740000009536743,105845300.0,2249956.0,0.05,0.158,True
MSTX,2025-11-14,TECHNICAL,0,-0.03241895261845384,1.9108,92.0728,-0.009472218685912907,-0.028688529128724077,0.13524593234136875,7.320000171661377,26757300.0,108901572.0,,0.0,False
MSTX,2025-11-17,TECHNICAL,0,-0.08196721311475416,1.90182,86.92912,-0.015471185857774702,0.012142862592424666,0.18714291708809988,7.0,21925100.0,108901572.0,,0.0,False
MSTX,2025-11-18,TECHNICAL,0,0.14428571428571427,2.0,93.5,0.10091745218605438,-0.0423077426248271,-0.03141030210323084,7.800000190734863,29075900.0,108901572.0,,0.0,False
MSTX,2025-11-21,TECHNICAL,0,-0.05141843971631207,1.60978,87.25648000000001,-0.026266391836690876,0.015414243318698383,0.10988441155033724,5.190000057220459,49257300.0,108901572.0,,0.0,False
MTC,2025-11-05,TECHNICAL,0,6.072368421052631,2.000000682906642,88.50001092650628,6.129032326290436,-0.29411768513472053,0.7601810125604516,2.2100000381469727,337986600.0,25141528.0,0.12,0.1073,True
MTC,2025-11-06,TECHNICAL,0,-0.03846153846153844,2.0,88.5,0.7756410785445584,-0.1768953115201276,0.256317705067092,2.7699999809265137,132084400.0,25141528.0,0.12,0.1073,True
MTC,2025-11-07,TECHNICAL,0,0.19133574007220208,1.56311,81.50976000000001,0.13157892810560856,-0.050387550335892976,0.3139535678879366,2.5799999237060547,29936500.0,25141528.0,0.12,0.1073,True
MTC,2025-11-11,TECHNICAL,0,0.037974683544303736,1.50513,85.58208,0.09049775757081463,0.05394185534957356,0.2746887623632642,2.4100000858306885,16724000.0,25141528.0,0.12,0.1073,True
MTVA,2025-11-07,BREAKTHROUGH,10,0.31764705882352956,1.62378,55.83402234714052,-0.10980391240220748,-0.07488988895155692,-0.07488988895155692,0.9079999923706055,43478500.0,7979741.0,0.17,0.052600004,False
NB,2025-10-21,M&A,7,-0.11380020597322352,0.50788,36.73751575457301,-0.041524433754515984,-0.0468843262695782,0.07418397458166526,8.425000190734863,10795100.0,108210046.0,0.85,0.078600004,False
NB,2025-10-22,FDA,7,-0.038575667655786475,0.52114,36.51923299718547,0.053549230320668544,0.04018914315068516,0.06973997044060543,8.460000038146973,15005900.0,108210046.0,0.85,0.078600004,False
NB,2025-10-23,OTHER,2,0.040189125295508256,0.63583,17.121593800369386,-0.10568185057029181,0.03176620122431426,0.13977133385835913,7.869999885559082,12701700.0,108210046.0,0.85,0.078600004,False
NB,2025-10-27,M&A,9,-0.14769975786924938,0.69562,47.53503932430416,-0.038157890196322014,-0.019151828670516024,0.11627905763147872,7.309999942779541,12835400.0,108210046.0,0.85,0.078600004,False
NCRA,2025-11-03,M&A,7,0.6104651162790699,0.50278,38.6217208171081,0.05347594844217365,-0.13705582589102286,-0.12182741423920451,1.9700000286102295,36758600.0,5917187.0,0.08,0.0155,False
NERV,2025-10-21,TECHNICAL,0,1.6767293233082705,2.0,88.5,-0.04896141467543519,-0.18096721919274814,-0.09828387716079395,6.409999847412109,166732500.0,108901572.0,,0.0,False
NEUP,2025-10-24,TECHNICAL,0,0.5308641975308643,2.0,88.5,-0.009523875841295883,-0.048076878990645736,-0.03685890235138804,6.239999771118164,83669600.0,4159472.0,0.04,0.031,False
NFE,2025-10-30,EARNINGS,1,-0.05303030303030307,0.66508,14.853190574852693,-0.06106864671788602,0.0,0.37398376505186864,1.2300000190734863,15258400.0,128339009.0,4.29,0.3416,True
NFE,2025-10-31,EARNINGS,6,0.07723577235772355,0.69091,32.55109471544716,0.0487804405277463,0.015503861641813223,0.3798449798656428,1.2899999618530273,9006300.0,128339009.0,4.29,0.3416,True
NFE,2025-11-13,OTHER,1,-0.034482758620689495,0.59807,30.017398285855684,0.0,-0.027272700672307866,0.0409090510084618,1.100000023841858,16163100.0,128339009.0,4.29,0.3416,False
NLSP,2025-10-23,M&A,7,-0.10062893081761015,0.56381,37.573835048707195,-0.07042253615718541,-0.007575714336391136,0.030303074089730497,13.199999809265137,752371.0,261505.0,0.12,0.0025,False
NLSP,2025-10-27,M&A,10,-0.030769230769230795,0.70487,50.52401470420228,-0.03875969106865494,-0.03225803474481751,-0.024193487604002417,12.399999618530273,911340.0,261505.0,0.12,0.0025,False
NMRA,2025-10-23,TECHNICAL,0,0.33040935672514615,1.5039,80.5624,0.30508472749833715,0.017316001231106874,0.18181821934963951,2.309999942779541,19887400.0,89675057.0,2.03,0.0954,False
NMRA,2025-10-27,FDA,7,-0.04372623574144478,0.67875,36.94443415023236,0.002982899200230987,0.0037174684946251237,0.13197026450635213,2.690000057220459,10849000.0,89675057.0,2.03,0.0954,False
NNOX,2025-11-20,OTHER,2,0.17821782178217824,0.50469,21.27555305604717,-0.036312815305247714,0.023188383362419247,0.362318766465135,3.450000047683716,6499300.0,62599542.0,6.93,0.121199995,True
NTLA,2025-11-07,OTHER,3,-0.20779220779220783,0.50719,21.865519521430077,0.04100601216281436,0.12499994991206562,0.1313025146947982,9.520000457763672,25413200.0,110407927.0,3.74,0.38970003,False
NTLA,2025-11-10,FDA,10,0.034663865546218496,0.51915,54.97561298945593,-0.0915033139514538,-0.014902313557152441,0.06166499585793643,9.729999542236328,13521300.0,110407927.0,3.74,0.38970003,False
NUAI,2025-10-20,TECHNICAL,0,0.20358241758241766,1.23045,81.25375000000001,0.08461539872299337,-0.15425530250964306,-0.122340438573523,5.639999866485596,41146600.0,44238275.0,0.27,0.11310001,False
NUAI,2025-10-21,TECHNICAL,0,-0.2686170212765957,1.26788,81.56566666666667,-0.0922431989475594,-0.10623557650164063,0.4318706509256808,4.329999923706055,23277500.0,44238275.0,0.27,0.11310001,True
NUAI,2025-10-22,TECHNICAL,0,0.06235565819861422,1.22457,81.20475,-0.02067181552241763,0.10817938035325204,0.770448576697685,3.7899999618530273,21664000.0,44238275.0,0.27,0.11310001,True
NUAI,2025-10-24,TECHNICAL,0,0.1974683544303798,1.21875,81.15625,0.4086539299177731,-0.05802050253264809,0.14505117496009337,5.860000133514404,51810800.0,44238275.0,0.27,0.11310001,False
NUAI,2025-10-27,TECHNICAL,0,0.06675767918088729,1.33746,82.1455,0.1358695656868671,-0.03827747557388341,0.03365230722641012,6.269999980926514,28762600.0,44238275.0,0.27,0.11310001,False
NUAI,2025-10-28,FDA,3,-0.06500797448165863,0.50879,22.426335705949295,-0.06467667160083718,0.03546104447461971,0.1205674328498706,5.639999866485596,12465100.0,44238275.0,0.27,0.11310001,False
NUAI,2025-10-30,OTHER,2,-0.030741410488245916,0.51664,16.955719859869568,-0.005338030886491203,0.05098387113284222,0.3577817433643718,5.590000152587891,11162500.0,44238275.0,0.27,0.11310001,True
NUAI,2025-11-03,TECHNICAL,0,0.2709796999117387,1.27679,81.63991666666668,0.06937399912604057,-0.06803802112282925,0.1107594604829138,6.320000171661377,27475400.0,44238275.0,0.27,0.11310001,False
NUAI,2025-11-06,M&A,8,0.17460317460317465,0.62955,41.874411762929896,-0.06933741527507113,-0.07284769205287714,-0.04966890606450028,6.039999961853027,44770300.0,44238275.0,0.27,0.11310001,False
NUAI,2025-11-07,TECHNICAL,0,-0.17268211920529802,1.23701,81.30841666666666,-0.0410714326768506,0.040968393243439316,0.048417175870156794,5.369999885559082,16226400.0,44238275.0,0.27,0.11310001,False
NVD,2025-10-24,TECHNICAL,0,-0.04444444444444448,1.55289,81.34624000000001,-0.02604751350210597,-0.03953489971006084,-0.02383719937359125,8.600000381469727,19949600.0,108901572.0,,0.0,False
NVD,2025-10-27,TECHNICAL,0,-0.04767441860465118,1.52823,80.95168,-0.01694919363721445,-0.01600986653609628,-0.004926103745908273,8.119999885559082,20168000.0,108901572.0,,0.0,False
NVD,2025-10-28,TECHNICAL,0,-0.04002463054187184,1.57563,81.71007999999999,-0.08510636393215568,-0.06771544315099737,-0.008618293547871353,7.309999942779541,39593500.0,108901572.0,,0.0,False
NVD,2025-10-29,TECHNICAL,0,-0.10123119015047871,1.54972,81.29552,0.006603092577566152,0.02040814340536656,0.05641400530484804,6.860000133514404,43888100.0,108901572.0,,0.0,False
NVD,2025-10-30,TECHNICAL,0,0.03644314868804664,1.53206,81.01296,0.021428585052490234,-0.03496503449866776,0.04475520147636785,7.150000095367432,26219200.0,108901572.0,,0.0,False
NVD,2025-11-03,TECHNICAL,0,-0.06406685236768803,1.65773,83.02368,0.01030930368993309,0.0393585970366726,0.22055393323570915,6.860000133514404,38852200.0,108901572.0,,0.0,True
NVD,2025-11-04,TECHNICAL,0,0.052478134110787084,1.50052,80.50832000000001,0.04067320577816947,0.0013476754638622986,0.21900269316595963,7.420000076293945,31966900.0,108901572.0,,0.0,True
NVD,2025-11-05,TECHNICAL,0,-0.03099730458221018,1.88812,86.70992,0.03364737628209353,-0.010416656965389631,0.17773441125852293,7.679999828338623,27184300.0,108901572.0,,0.0,False
NVD,2025-11-06,TECHNICAL,0,0.07421875000000004,1.52233,80.85728,0.08289469019858071,0.037667124770272245,0.09902801693670059,8.229999542236328,24725400.0,108901572.0,,0.0,False
NVD,2025-11-07,TECHNICAL,0,0.07168894289185904,1.5589,81.4424,-0.036299815105553544,-0.0716889074808396,-0.04131223507435879,8.229999542236328,29107900.0,108901572.0,,0.0,False
NVD,2025-11-10,TECHNICAL,0,-0.08140947752126376,1.55661,86.40575999999999,-0.04581150664254769,0.03703703461445328,0.1604938384658847,7.289999961853027,31693700.0,108901572.0,,0.0,False
NVD,2025-11-11,TECHNICAL,0,0.06172839506172842,1.56004,86.46064,0.019841282606185045,-0.02594031235740497,0.1387807638819913,7.710000038146973,28903100.0,108901572.0,,0.0,False
NVD,2025-11-13,TECHNICAL,0,0.08485639686684078,1.60395,87.1632,0.041878162298664895,0.045066977325202595,0.07795375643715641,8.210000038146973,27163000.0,108901572.0,,0.0,False
NVD,2025-11-17,TECHNICAL,0,0.03026481715006308,1.50504,85.58064,-0.006038670573352933,0.03645203006333881,0.07533424954054449,8.229999542236328,27690000.0,108901572.0,,0.0,False
NVD,2025-11-18,TECHNICAL,0,0.030376670716889428,2.0000094141570095,93.50015062651215,0.019929669591528868,-0.0367815749241089,0.08850580168331194,8.699999809265137,27657100.0,108901572.0,,0.0,False
NVD,2025-11-20,TECHNICAL,0,-0.07701711491442542,1.5308,85.9928,0.18021678903548508,-0.0040183521537108385,0.12043625508411879,8.710000038146973,49885200.0,108901572.0,,0.0,False
NVD,2025-11-21,TECHNICAL,0,0.042479908151549846,1.62187,87.44991999999999,0.02593653289318837,-0.006741513316187197,0.09651688121482255,8.899999618530273,71482700.0,108901572.0,,0.0,False
NVTS,2025-11-06,TECHNICAL,0,-0.09228194726166315,1.55355,81.3568,-0.10122074194116092,-0.11827957801719723,0.12507068901700735,8.835000038146973,23405500.0,108901572.0,,0.0,False
NVTS,2025-11-07,OTHER,2,-0.09337860780984732,0.50725,17.695164918327126,0.006418509753492939,0.07142850191878296,0.26785706465863085,7.840000152587891,49140400.0,108901572.0,,0.0,True
NVTS,2025-11-10,TECHNICAL,0,0.1626275510204082,1.56238,86.49808,0.14285724017085302,-0.013541678049497682,0.03541658181283546,9.600000381469727,46949900.0,108901572.0,,0.0,False
NVTS,2025-11-14,TECHNICAL,0,0.033198482932996085,1.57787,86.74592000000001,0.08133328755696614,-0.0197287119834063,0.027127037773383218,8.109999656677246,22620000.0,108901572.0,,0.0,False
NWL,2025-10-31,EARNINGS,6,-0.23305084745762705,0.52751,33.37595199508592,-0.095744653193861,0.002941173583166078,0.005882347166332156,3.4000000953674316,68196900.0,391520224.0,3.48,0.16129999,False
NWL,2025-11-12,BREAKTHROUGH,10,0.04268292682926833,0.69059,53.50630365853659,0.009009000623754567,-0.002976187730795046,0.04464288691983835,3.359999895095825,13247900.0,391520224.0,3.48,0.16129999,False
NWL,2025-11-21,OTHER,2,0.04953560371517032,0.50182,21.46432944943563,0.027692281282865085,0.0,0.08982041869587175,3.3399999141693115,15589700.0,391520224.0,3.48,0.16129999,False
ONDS,2025-10-24,TECHNICAL,0,0.11685552407932015,1.7138,83.9208,-0.027379404961941307,0.09718503723356724,0.1146111981051284,7.460000038146973,51306800.0,357041099.0,1.05,0.22950001,False
ONDS,2025-11-06,TECHNICAL,0,-0.06333333333333331,1.724,84.084,-0.11317568710461581,-0.04000000726609003,0.21714283171154203,5.25,80158700.0,357041099.0,1.05,0.22950001,True
ONDS,2025-11-07,FDA,7,-0.05426666666666674,0.5132,36.3212633900463,0.152777775149707,0.0963855332693228,0.09982787081209143,5.809999942779541,106713300.0,357041099.0,1.05,0.22950001,False
ONDS,2025-11-13,FDA,10,0.19419237749546286,0.58803,55.60820107163785,0.037974646297370886,-0.060213412251822064,0.20731709533188775,6.559999942779541,220831400.0,357041099.0,1.05,0.22950001,True
ONDS,2025-11-14,TECHNICAL,0,0.12271341463414644,2.0000056457941655,93.50009033270665,0.16463907100828512,0.045961059670327535,0.11908078544777966,7.179999828338623,184450300.0,357041099.0,1.05,0.22950001,False
ONDS,2025-11-18,TECHNICAL,0,0.23341326938449242,2.0,93.5,0.27376115115226085,-0.04783163172212656,0.024872409570024265,7.840000152587891,179882000.0,357041099.0,1.05,0.22950001,False
ONMD,2025-11-17,OTHER,3,0.06442857142857147,0.50775,26.892905377711642,-0.021739109777848306,-0.03703708936484497,0.007407400212333817,1.350000023841858,8027900.0,17455511.0,0.16,0.0039,False
OP,2025-10-28,FDA,7,-0.15050000000000008,0.50897,37.28085739513888,-0.151219487800121,0.01724136277318624,0.02873560462197707,1.7400000095367432,5562086.0,249803.0,0.63,0.0139999995,False
OPEN,2025-10-24,TECHNICAL,0,0.11735419630156474,1.93188,87.41008000000001,0.08879776001190269,0.02258467165333447,0.07277295054097685,7.96999979019165,207911600.0,601737490.0,0.98,0.1491,False
OPEN,2025-11-07,TECHNICAL,0,-0.211890243902439,2.0,88.5,0.23076923765099097,0.04268295918455612,0.4413109765516052,6.559999942779541,214509200.0,601737490.0,0.98,0.1491,True
OPEN,2025-11-10,TECHNICAL,0,0.20272865853658542,2.0000019235393123,93.500030776629,0.16520462169525366,-0.0012546740662382472,0.186323735584276,7.96999979019165,222055800.0,601737490.0,0.98,0.1491,False
ORGO,2025-11-07,EARNINGS,8,0.38046272493573263,0.52166,43.58087862295208,0.10176124605477917,0.026643000411790803,0.25701598530901165,5.630000114440918,33040200.0,55399688.0,4.59,0.2492,True
OTLK,2025-11-13,FDA,10,0.1953125,0.54356,55.195756455092585,0.006849308357518121,0.02040814340536656,0.36734690567561096,1.4700000286102295,48249800.0,29085463.0,1.24,0.111,True
PACB,2025-10-20,BREAKTHROUGH,10,0.17682926829268297,0.72738,50.9182590724029,0.17159760475392524,-0.030303061318608857,0.010101000370632515,1.9800000190734863,18588600.0,108901572.0,,0.0,False
PACB,2025-10-24,OTHER,2,0.043589743589743685,0.93634,19.88450586038996,0.015075362435176206,0.01980196150035633,0.054455512154980575,2.0199999809265137,12079800.0,108901572.0,,0.0,False
PACB,2025-10-31,TECHNICAL,0,0.2047938144329897,1.5347,81.0552,0.13043477760095387,0.0,0.0,2.3399999141693115,22749400.0,108901572.0,,0.0,False
PACB,2025-11-06,FDA,10,-0.03702349869451695,0.66732,52.056082612025556,-0.01657457035258289,-0.011235944521335181,0.06179776183885556,1.7799999713897705,20827000.0,108901572.0,,0.0,False
PACB,2025-11-21,TECHNICAL,0,0.16489361702127664,1.56993,86.61887999999999,0.2,-0.013513500451867638,0.2297297224732598,2.2200000286102295,21197100.0,108901572.0,,0.0,True
PDSB,2025-10-29,OTHER,3,0.15755627009646303,0.52461,20.466415823152985,0.10745612931489101,0.03960392300071266,0.03960392300071266,1.0099999904632568,6467200.0,47717105.0,1.45,0.0307,False
PGEN,2025-11-14,FDA,8,0.2979274611398964,0.54299,48.05116899031376,0.28306876755065086,-0.002061804585836442,0.030927855323080778,4.849999904632568,16791000.0,181437665.0,5.95,0.1263,False
PHIO,2025-11-03,OTHER,3,0.42926829268292704,0.63055,23.095614971987917,-0.46397694554196767,-0.04838711434753648,-0.032258097595362786,1.8600000143051147,162066200.0,10709637.0,0.05,0.0325,False
