ticker,date,time,open,high,low,close,volume,downloaded_at
FSEA,2026-05-05,11:07:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:08:00,16.64,16.65,16.64,16.64,100,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:09:00,16.64,16.64,16.64,16.64,100,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:10:00,16.65,16.65,16.64,16.65,175,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:11:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:12:00,16.64,16.65,16.64,16.64,100,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:13:00,16.64,16.64,16.64,16.64,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:14:00,16.64,16.65,16.64,16.64,119,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:15:00,16.64,16.64,16.64,16.64,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:16:00,16.65,16.65,16.64,16.64,300,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:17:00,16.64,16.64,16.64,16.64,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:18:00,16.64,16.64,16.64,16.64,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:19:00,16.64,16.64,16.64,16.64,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:20:00,16.64,16.64,16.64,16.64,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:21:00,16.64,16.64,16.64,16.64,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:22:00,16.64,16.64,16.64,16.64,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:23:00,16.64,16.64,16.64,16.64,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:24:00,16.64,16.64,16.64,16.64,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:25:00,16.64,16.64,16.64,16.64,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:26:00,16.64,16.65,16.64,16.64,100,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:27:00,16.64,16.64,16.64,16.64,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:28:00,16.64,16.64,16.64,16.64,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:29:00,16.64,16.64,16.64,16.64,4128,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:30:00,16.64,16.64,16.64,16.64,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:31:00,16.64,16.64,16.64,16.64,400,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:32:00,16.64,16.64,16.64,16.64,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:33:00,16.64,16.64,16.64,16.64,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:34:00,16.65,16.65,16.65,16.65,220,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:35:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:36:00,16.64,16.65,16.64,16.64,100,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:37:00,16.64,16.64,16.64,16.64,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:38:00,16.65,16.65,16.65,16.65,400,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:39:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:40:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:41:00,16.65,16.65,16.65,16.65,100,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:42:00,16.64,16.65,16.64,16.64,7594,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:43:00,16.64,16.64,16.64,16.64,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:44:00,16.64,16.64,16.64,16.64,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:45:00,16.64,16.64,16.64,16.64,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:46:00,16.64,16.65,16.63,16.63,12432,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:47:00,16.65,16.65,16.65,16.65,2618,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:48:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:49:00,16.64,16.64,16.64,16.64,100,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:50:00,16.64,16.68,16.64,16.66,910,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:51:00,16.66,16.66,16.66,16.66,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:52:00,16.65,16.68,16.65,16.68,6382,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:53:00,16.68,16.68,16.67,16.68,300,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:54:00,16.68,16.68,16.67,16.68,1049,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:55:00,16.68,16.68,16.67,16.68,100,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:56:00,16.68,16.68,16.67,16.68,200,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:57:00,16.68,16.68,16.67,16.68,100,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:58:00,16.68,16.68,16.67,16.68,200,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,11:59:00,16.68,16.68,16.67,16.67,300,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:00:00,16.68,16.68,16.67,16.68,700,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:01:00,16.68,16.74,16.67,16.72,11266,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:02:00,16.72,16.72,16.72,16.72,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:03:00,16.65,16.7,16.65,16.7,600,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:04:00,16.7,16.7,16.7,16.7,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:05:00,16.65,16.65,16.65,16.65,500,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:06:00,16.7,16.7,16.7,16.7,600,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:07:00,16.7,16.7,16.7,16.7,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:08:00,16.7,16.7,16.7,16.7,100,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:09:00,16.7,16.7,16.7,16.7,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:10:00,16.7,16.7,16.7,16.7,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:11:00,16.7,16.7,16.65,16.65,9421,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:12:00,16.65,16.65,16.65,16.65,536,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:13:00,16.65,16.65,16.65,16.65,409,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:14:00,16.65,16.65,16.65,16.65,520,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:15:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:16:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:17:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:18:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:19:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:20:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:21:00,16.65,16.65,16.65,16.65,400,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:22:00,16.65,16.65,16.63,16.63,7653,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:23:00,16.65,16.65,16.63,16.63,19200,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:24:00,16.63,16.63,16.63,16.63,3078,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:25:00,16.63,16.63,16.63,16.63,922,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:26:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:27:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:28:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:29:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:30:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:31:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:32:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:33:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:34:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:35:00,16.63,16.63,16.63,16.63,5000,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:36:00,16.63,16.63,16.63,16.63,484,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:37:00,16.63,16.63,16.63,16.63,598,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:38:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:39:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:40:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:41:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:42:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:43:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:44:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:45:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:46:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:47:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:48:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:49:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:50:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:51:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:52:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:53:00,16.65,16.66,16.64,16.65,1309,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:54:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:55:00,16.64,16.64,16.63,16.64,1400,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:56:00,16.63,16.64,16.63,16.63,500,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:57:00,16.64,16.64,16.63,16.63,1700,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:58:00,16.64,16.64,16.64,16.64,1000,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,12:59:00,16.64,16.64,16.64,16.64,3700,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:00:00,16.65,16.65,16.65,16.65,50000,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:01:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:02:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:03:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:04:00,16.65,16.65,16.65,16.65,25000,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:05:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:06:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:07:00,16.66,16.68,16.65,16.65,13792,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:08:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:09:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:10:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:11:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:12:00,16.68,16.68,16.67,16.68,400,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:13:00,16.68,16.68,16.68,16.68,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:14:00,16.68,16.68,16.68,16.68,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:15:00,16.68,16.68,16.68,16.68,200,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:16:00,16.68,16.68,16.68,16.68,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:17:00,16.66,16.66,16.65,16.66,400,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:18:00,16.66,16.66,16.66,16.66,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:19:00,16.66,16.66,16.66,16.66,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:20:00,16.66,16.66,16.66,16.66,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:21:00,16.66,16.66,16.66,16.66,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:22:00,16.66,16.66,16.66,16.66,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:23:00,16.66,16.66,16.66,16.66,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:24:00,16.68,16.68,16.68,16.68,100,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:25:00,16.68,16.68,16.68,16.68,288,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:26:00,16.68,16.68,16.68,16.68,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:27:00,16.68,16.68,16.68,16.68,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:28:00,16.68,16.68,16.68,16.68,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:29:00,16.68,16.68,16.68,16.68,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:30:00,16.68,16.68,16.68,16.68,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:31:00,16.68,16.68,16.68,16.68,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:32:00,16.68,16.69,16.66,16.68,4530,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:33:00,16.68,16.68,16.68,16.68,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:34:00,16.66,16.66,16.65,16.66,30122,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:35:00,16.66,16.66,16.66,16.66,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:36:00,16.65,16.66,16.62,16.65,124041,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:37:00,16.65,16.65,16.65,16.65,100,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:38:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:39:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:40:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:41:00,16.64,16.64,16.64,16.64,1400,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:42:00,16.64,16.64,16.64,16.64,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:43:00,16.64,16.64,16.64,16.64,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:44:00,16.64,16.64,16.64,16.64,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:45:00,16.64,16.64,16.64,16.64,538,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:46:00,16.64,16.64,16.64,16.64,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:47:00,16.65,16.65,16.65,16.65,100,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:48:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:49:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:50:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:51:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:52:00,16.65,16.65,16.65,16.65,918,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:53:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:54:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:55:00,16.65,16.65,16.64,16.65,4812,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:56:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:57:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:58:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,13:59:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:00:00,16.66,16.66,16.66,16.66,108,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:01:00,16.68,16.69,16.68,16.69,4712,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:02:00,16.66,16.67,16.66,16.66,1000,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:03:00,16.66,16.66,16.66,16.66,269,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:04:00,16.66,16.66,16.66,16.66,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:05:00,16.66,16.66,16.66,16.66,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:06:00,16.65,16.65,16.64,16.64,2700,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:07:00,16.65,16.65,16.64,16.64,4354,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:08:00,16.65,16.66,16.64,16.64,1300,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:09:00,16.65,16.65,16.63,16.64,4016,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:10:00,16.63,16.65,16.63,16.65,1350,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:11:00,16.64,16.64,16.64,16.64,336,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:12:00,16.64,16.64,16.64,16.64,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:13:00,16.63,16.65,16.63,16.63,10039,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:14:00,16.63,16.63,16.63,16.63,100,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:15:00,16.63,16.63,16.63,16.63,7199,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:16:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:17:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:18:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:19:00,16.63,16.63,16.63,16.63,2601,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:20:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:21:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:22:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:23:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:24:00,16.62,16.63,16.62,16.63,1711,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:25:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:26:00,16.62,16.63,16.62,16.62,15472,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:27:00,16.63,16.65,16.62,16.65,3298,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:28:00,16.65,16.66,16.65,16.65,500,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:29:00,16.65,16.65,16.65,16.65,872,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:30:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:31:00,16.65,16.66,16.65,16.65,200,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:32:00,16.65,16.65,16.62,16.63,4164,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:33:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:34:00,16.65,16.65,16.64,16.65,100,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:35:00,16.65,16.65,16.65,16.65,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:36:00,16.63,16.63,16.62,16.62,8197,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:37:00,16.62,16.62,16.62,16.62,2117,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:38:00,16.62,16.62,16.62,16.62,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:39:00,16.62,16.63,16.62,16.62,3334,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:40:00,16.62,16.62,16.62,16.62,500,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:41:00,16.62,16.62,16.62,16.62,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:42:00,16.63,16.63,16.62,16.63,2000,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:43:00,16.62,16.63,16.62,16.62,4832,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:44:00,16.62,16.62,16.62,16.62,500,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:45:00,16.62,16.62,16.62,16.62,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:46:00,16.62,16.62,16.62,16.62,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:47:00,16.62,16.62,16.62,16.62,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:48:00,16.62,16.62,16.62,16.62,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:49:00,16.63,16.63,16.62,16.63,10168,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:50:00,16.62,16.63,16.62,16.63,3756,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:51:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:52:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:53:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:54:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:55:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:56:00,16.63,16.63,16.62,16.62,26000,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:57:00,16.62,16.62,16.62,16.62,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:58:00,16.62,16.62,16.62,16.62,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,14:59:00,16.62,16.62,16.62,16.62,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:00:00,16.62,16.62,16.62,16.62,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:01:00,16.62,16.62,16.62,16.62,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:02:00,16.63,16.64,16.62,16.62,12207,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:03:00,16.62,16.62,16.62,16.62,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:04:00,16.62,16.62,16.62,16.62,12000,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:05:00,16.62,16.63,16.62,16.62,6293,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:06:00,16.63,16.64,16.63,16.63,100,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:07:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:08:00,16.63,16.63,16.62,16.63,2100,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:09:00,16.63,16.63,16.63,16.63,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:10:00,16.63,16.63,16.62,16.62,26322,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:11:00,16.62,16.62,16.62,16.62,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:12:00,16.62,16.62,16.62,16.62,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:13:00,16.62,16.62,16.62,16.62,0,2026-07-08T04:58:54.154202+00:00
FSEA,2026-05-05,15:14:00,16.62,16.62,16.62,16.62,0,2026-07-08T04:58:54.154202+00:00
